"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
7.737083656E2,5.162304025E1,6.974754710E0,4.763929348E1,9.237194824E1,6.230000019E0,1.631000061E2,1.037224214E0,4.775457382E0,3.081712723E0,2.300000000E1
7.747077985E2,5.162302337E1,6.974724600E0,4.617515474E1,9.090783691E1,3.920000076E0,1.778000031E2,1.044539592E0,6.267089844E0,3.283984184E0,2.300000000E1
7.757125496E2,5.162306204E1,6.974638870E0,4.652207416E1,9.125457764E1,1.799999952E0,1.385000000E2,1.052913608E0,5.894599915E0,3.308952093E0,2.300000000E1
7.767111090E2,5.162313715E1,6.974647690E0,4.681678451E1,9.154907227E1,3.730000019E0,1.650000000E1,1.057970091E0,6.117770195E0,3.216053247E0,2.300000000E1
7.777087707E2,5.162317572E1,6.974686490E0,4.698312937E1,9.171533203E1,3.369999886E0,3.570000076E1,1.060503644E0,5.561949253E0,3.121497869E0,2.300000000E1
7.787104067E2,5.162317465E1,6.974723150E0,4.627777647E1,9.101000977E1,2.190000057E0,4.770000076E1,1.063395675E0,5.958610058E0,3.054473639E0,2.300000000E1
7.797115035E2,5.162315882E1,6.974689910E0,4.491557190E1,8.964782715E1,9.100000262E-1,3.572000122E2,1.071387163E0,5.409099579E0,2.913433790E0,2.300000000E1
7.807112992E2,5.162319227E1,6.974587450E0,4.477591613E1,8.950799561E1,5.219999790E0,3.117000122E2,1.073970691E0,5.922407150E0,3.396190405E0,2.300000000E1
7.817076055E2,5.162319979E1,6.974552040E0,4.594704646E1,9.067907715E1,3.039999962E0,3.315000000E2,1.076874125E0,5.705477715E0,3.380552530E0,2.300000000E1
7.827114075E2,5.162322565E1,6.974546220E0,4.566392424E1,9.039587402E1,2.390000105E0,3.418999939E2,1.080637843E0,5.036228657E0,3.115753412E0,2.300000000E1
7.837091272E2,5.162322331E1,6.974600610E0,4.536858848E1,9.010058594E1,8.500000238E-1,2.300000000E1,1.086124416E0,5.152248383E0,3.242342234E0,2.300000000E1
7.847113639E2,5.162319043E1,6.974659870E0,4.618326610E1,9.091540527E1,0.000000000E0,0.000000000E0,1.089116769E0,4.636080265E0,3.047401667E0,2.300000000E1
7.857072692E2,5.162316352E1,6.974660220E0,4.657368911E1,9.130590820E1,5.600000024E-1,2.516000061E2,1.099320140E0,4.892814636E0,3.074737072E0,2.300000000E1
7.867113473E2,5.162316548E1,6.974512450E0,4.814094430E1,9.287304688E1,4.119999886E0,2.727000122E2,1.100368925E0,4.968960285E0,3.209616423E0,2.300000000E1
7.877109791E2,5.162317438E1,6.974517480E0,4.740744636E1,9.213952637E1,1.429999948E0,2.841000061E2,1.108917272E0,5.489839077E0,3.160345793E0,2.300000000E1
7.887118308E2,5.162318874E1,6.974639130E0,4.676768825E1,9.149981689E1,4.690000057E0,8.140000153E1,1.118196961E0,5.384865761E0,3.239601851E0,2.300000000E1
7.897088483E2,5.162314561E1,6.974754210E0,4.546058960E1,9.019293213E1,5.219999790E0,1.161999969E2,1.122266079E0,5.343066216E0,3.384834528E0,2.300000000E1
7.907114165E2,5.162311309E1,6.974781240E0,4.514077094E1,8.987322998E1,3.049999952E0,1.330000000E2,1.128254328E0,5.404909611E0,3.164753437E0,2.300000000E1
7.917118692E2,5.162309547E1,6.974699270E0,4.412466692E1,8.885711670E1,3.059999943E0,2.283000031E2,1.142296571E0,4.870727539E0,3.014644623E0,2.300000000E1
7.927085308E2,5.162321914E1,6.974658090E0,4.515710729E1,8.988916016E1,1.007999992E1,6.699999809E0,1.148341212E0,3.956648827E0,2.891179323E0,2.300000000E1
7.937086759E2,5.162326447E1,6.974706420E0,4.535166327E1,9.008361816E1,8.579999924E0,4.140000153E1,1.154423418E0,4.104874134E0,3.025510311E0,2.300000000E1
7.947111541E2,5.162331489E1,6.974740580E0,4.665684063E1,9.138867188E1,5.579999924E0,3.029999924E1,1.156417095E0,4.536773682E0,3.243180275E0,2.300000000E1
7.957119325E2,5.162329859E1,6.974752610E0,4.338212517E1,8.811401367E1,2.769999981E0,3.359999847E1,1.163880378E0,5.127805710E0,3.056315899E0,2.300000000E1
7.967106532E2,5.162323241E1,6.974770630E0,4.147389575E1,8.620599365E1,2.059999943E0,1.718999939E2,1.165110738E0,4.618504524E0,2.790781975E0,2.300000000E1
7.977087214E2,5.162322172E1,6.974775230E0,4.118992512E1,8.592205811E1,3.799999952E-1,3.890000153E1,1.167605733E0,4.567786694E0,2.773007393E0,2.300000000E1
7.987106653E2,5.162320754E1,6.974747220E0,4.175423518E1,8.648638916E1,5.299999714E-1,3.870000076E1,1.172249115E0,5.118368626E0,2.918814659E0,2.300000000E1
7.997129509E2,5.162322207E1,6.974684160E0,4.383483081E1,8.856689453E1,4.699999988E-1,3.779999924E1,1.176064967E0,5.275182724E0,2.899644613E0,2.200000000E1
8.007076104E2,5.162319475E1,6.974717610E0,4.439295242E1,8.912512207E1,9.200000167E-1,1.311999969E2,1.178144228E0,4.869956493E0,2.824493885E0,2.200000000E1
8.017098212E2,5.162317649E1,6.974711120E0,4.517378702E1,8.990600586E1,1.590000033E0,2.170000000E2,1.188021491E0,4.792977810E0,2.669447422E0,2.200000000E1
8.027109443E2,5.162311988E1,6.974600860E0,4.507189543E1,8.980419922E1,6.179999828E0,2.366999969E2,1.195440650E0,4.284408092E0,2.508174896E0,2.200000000E1
8.037109381E2,5.162307819E1,6.974516950E0,4.672753558E1,9.145989990E1,5.570000172E0,2.371000061E2,1.199399514E0,4.133285046E0,2.500000000E0,2.200000000E1
8.047090036E2,5.162311015E1,6.974491680E0,4.636552753E1,9.109777832E1,2.950000048E0,2.835000000E2,1.203752570E0,4.606215000E0,2.500000000E0,2.300000000E1
8.057115404E2,5.162314810E1,6.974476200E0,4.640501914E1,9.113714600E1,2.630000114E0,3.126000061E2,1.206163400E0,4.608131409E0,2.500000000E0,2.300000000E1
8.067115473E2,5.162316039E1,6.974504970E0,4.730389870E1,9.203601074E1,1.230000019E0,3.062999878E2,1.212696517E0,5.673966408E0,2.868300915E0,2.300000000E1
8.077104980E2,5.162313134E1,6.974587230E0,4.965830431E1,9.439056396E1,8.500000238E-1,2.271999969E2,1.215634130E0,5.462060452E0,3.063396454E0,2.300000000E1
8.087091285E2,5.162313449E1,6.974544980E0,4.946559626E1,9.419781494E1,2.539999962E0,2.935000000E2,1.222921720E0,4.702485085E0,2.886462927E0,2.300000000E1
8.097104939E2,5.162316596E1,6.974452380E0,5.002954053E1,9.476159668E1,3.789999962E0,3.027999878E2,1.231349735E0,4.754275799E0,3.188344717E0,2.300000000E1
8.107136316E2,5.162322344E1,6.974531960E0,4.769371354E1,9.242565918E1,4.809999943E0,2.660000038E1,1.251375573E0,5.277120113E0,3.271436453E0,2.300000000E1
8.117143229E2,5.162310113E1,6.974744890E0,5.044111678E1,9.517358398E1,1.389999962E1,1.346000061E2,1.257368455E0,4.017271519E0,3.033816099E0,2.300000000E1
8.127098735E2,5.162307142E1,6.974817320E0,5.003930221E1,9.477191162E1,6.510000229E0,1.393000031E2,1.260042722E0,4.172697067E0,2.973689795E0,2.300000000E1
8.137190947E2,5.162304841E1,6.974806050E0,4.933190612E1,9.406457520E1,4.059999943E0,1.656000061E2,1.266397427E0,4.768801212E0,2.947827101E0,2.300000000E1
8.147117735E2,5.162304378E1,6.974714300E0,4.936528635E1,9.409790039E1,3.079999924E0,2.348000031E2,1.273889686E0,4.926186562E0,3.005824327E0,2.300000000E1
8.157114670E2,5.162309004E1,6.974635390E0,5.019989403E1,9.493231201E1,2.640000105E0,3.057999878E2,1.279767773E0,5.209825516E0,3.080647707E0,2.300000000E1
8.167072726E2,5.162314286E1,6.974638820E0,5.020145161E1,9.493371582E1,3.609999895E0,3.592999878E2,1.282859324E0,6.003665447E0,3.239595413E0,2.300000000E1
8.177110277E2,5.162316983E1,6.974649700E0,5.029692124E1,9.502911377E1,2.349999905E0,8.600000381E0,1.285336729E0,6.034569263E0,3.127707481E0,2.300000000E1
8.187106093E2,5.162315362E1,6.974625080E0,4.934553672E1,9.407775879E1,1.559999943E0,2.672000122E2,1.289229360E0,5.332300663E0,2.912978888E0,2.300000000E1
8.197098337E2,5.162313621E1,6.974576160E0,4.977038756E1,9.450262451E1,4.210000038E0,2.697999878E2,1.291535316E0,5.088864803E0,3.008625269E0,2.300000000E1
8.207078741E2,5.162313183E1,6.974543510E0,4.966517445E1,9.439739990E1,2.440000057E0,2.737999878E2,1.294678142E0,5.663726807E0,3.145211458E0,2.300000000E1
8.217115149E2,5.162315680E1,6.974522180E0,4.866105292E1,9.339318848E1,2.180000067E0,3.226000061E2,1.296765313E0,4.562729836E0,2.924330950E0,2.300000000E1
8.227135463E2,5.162317493E1,6.974530010E0,4.800204310E1,9.273413086E1,1.470000029E0,2.979999924E1,1.299912212E0,4.520175457E0,2.759310961E0,2.300000000E1
8.237082437E2,5.162319170E1,6.974566730E0,4.802251200E1,9.275457764E1,1.559999943E0,4.190000153E1,1.304751350E0,4.714691639E0,2.777982712E0,2.300000000E1
8.247085399E2,5.162317985E1,6.974634180E0,4.774526575E1,9.247741699E1,2.940000057E0,1.048000031E2,1.308710340E0,5.425911427E0,2.857693195E0,2.300000000E1
8.257117412E2,5.162315566E1,6.974676260E0,4.762760891E1,9.235986328E1,2.730000019E0,1.358000031E2,1.311670750E0,5.534010410E0,2.938230515E0,2.300000000E1
8.267129489E2,5.162312919E1,6.974671660E0,4.831741437E1,9.304974365E1,2.660000086E0,1.746000061E2,1.313474024E0,4.899896622E0,2.912369728E0,2.300000000E1
8.277080257E2,5.162312728E1,6.974645720E0,4.852366595E1,9.325598145E1,4.600000083E-1,2.723999939E2,1.317546659E0,5.270864010E0,2.912667036E0,2.300000000E1
8.287082125E2,5.162316324E1,6.974656920E0,4.912050472E1,9.385272217E1,3.440000057E0,3.559999847E1,1.319418249E0,5.293894291E0,2.929031134E0,2.300000000E1
8.297119340E2,5.162317884E1,6.974667100E0,4.762261846E1,9.235479736E1,7.200000286E-1,3.809999847E1,1.319759858E0,5.224589825E0,2.718304634E0,2.300000000E1
8.307127160E2,5.162317685E1,6.974670870E0,4.904808582E1,9.378027344E1,8.700000048E-1,4.409999847E1,1.323453263E0,4.789513588E0,2.664848566E0,2.300000000E1
8.317073018E2,5.162315038E1,6.974638550E0,4.888500679E1,9.361724854E1,2.630000114E0,2.291000061E2,1.328130091E0,4.707663059E0,2.655163288E0,2.300000000E1
8.327082045E2,5.162312385E1,6.974585980E0,5.094551452E1,9.567779541E1,2.920000076E0,2.361000061E2,1.329298577E0,4.761572361E0,2.869791269E0,2.300000000E1
8.337114103E2,5.162311815E1,6.974571760E0,5.015607959E1,9.488836670E1,6.999999881E-1,2.338000031E2,1.346796104E0,5.291125774E0,3.051720619E0,2.300000000E1
8.347114885E2,5.162302235E1,6.974772840E0,5.507843589E1,9.981115723E1,1.268999958E1,1.410000000E2,1.350375483E0,4.165813923E0,2.951664209E0,2.300000000E1
8.357072691E2,5.162299291E1,6.974793810E0,5.626424612E1,1.009970703E2,6.179999828E0,1.690000000E2,1.355086353E0,4.097114086E0,2.890156031E0,2.300000000E1
8.367116912E2,5.162295902E1,6.974752860E0,5.476362718E1,9.949652100E1,6.429999828E0,1.881000061E2,1.361756800E0,4.430760384E0,2.919103146E0,2.300000000E1
8.377111361E2,5.162300658E1,6.974693970E0,5.049971296E1,9.523242188E1,3.289999962E0,1.630000000E2,1.368712102E0,4.840785027E0,2.908469677E0,2.300000000E1
8.387117966E2,5.162303022E1,6.974600690E0,5.174075859E1,9.647332764E1,3.289999962E0,2.667999878E2,1.383157733E0,5.097940445E0,3.050595760E0,2.300000000E1
8.397084030E2,5.162315698E1,6.974646510E0,5.099219809E1,9.572442627E1,7.070000172E0,1.750000000E1,1.386894767E0,4.741566658E0,2.923278332E0,2.300000000E1
8.407119767E2,5.162315259E1,6.974700180E0,5.083351451E1,9.556579590E1,2.079999924E0,6.170000076E1,1.390000167E0,4.651824951E0,2.861149311E0,2.300000000E1
8.417099104E2,5.162313109E1,6.974728890E0,4.980510905E1,9.453747559E1,1.549999952E0,1.043000031E2,1.397836710E0,4.425054550E0,2.625446558E0,2.300000000E1
8.427126975E2,5.162307988E1,6.974650900E0,4.872066532E1,9.345312500E1,4.360000134E0,2.276999969E2,1.405363883E0,4.335009575E0,2.529516697E0,2.300000000E1
8.437074239E2,5.162308384E1,6.974542050E0,4.971184747E1,9.444421387E1,4.570000172E0,2.635000000E2,1.409410624E0,4.799994469E0,3.111755371E0,2.300000000E1
8.447119276E2,5.162311456E1,6.974510620E0,4.864402981E1,9.337628174E1,2.880000114E0,2.903999939E2,1.413762718E0,6.494415760E0,3.557977200E0,2.300000000E1
8.457115453E2,5.162312636E1,6.974570730E0,4.667118035E1,9.140344238E1,8.999999762E-1,3.533999939E2,1.424021723E0,7.079789162E0,3.780086994E0,2.300000000E1
8.467117090E2,5.162304843E1,6.974650280E0,4.605052875E1,9.078308105E1,8.289999962E0,1.686999969E2,1.430726325E0,5.236119747E0,3.783491611E0,2.300000000E1
8.477066507E2,5.162299468E1,6.974606270E0,4.459520243E1,8.932788086E1,9.560000420E0,2.296000061E2,1.436610080E0,4.650346279E0,3.692399263E0,2.300000000E1
8.487104732E2,5.162296678E1,6.974533850E0,4.364931230E1,8.838201904E1,7.539999962E0,2.350000000E2,1.442207743E0,5.454236984E0,3.937378883E0,2.300000000E1
8.497122665E2,5.162301529E1,6.974512180E0,4.000469673E1,8.473724365E1,4.039999962E0,2.827999878E2,1.444498447E0,5.911176682E0,3.867193937E0,2.300000000E1
8.507130592E2,5.162303561E1,6.974517640E0,4.000273862E1,8.473522949E1,1.299999952E0,2.238000031E2,1.450628687E0,7.312338829E0,4.044342518E0,2.300000000E1
8.517134664E2,5.162309041E1,6.974507930E0,4.090628945E1,8.563861084E1,2.829999924E0,3.342000122E2,1.454195186E0,8.613693237E0,4.118146896E0,2.300000000E1
8.527109250E2,5.162311563E1,6.974539850E0,4.263802963E1,8.737030029E1,1.850000024E0,3.315000000E2,1.461336033E0,8.805311203E0,4.073435307E0,2.300000000E1
8.537121959E2,5.162307250E1,6.974616490E0,4.410879182E1,8.884124756E1,3.000000119E-1,9.919999695E1,1.480609182E0,7.750101089E0,3.913276434E0,2.300000000E1
8.547119930E2,5.162320527E1,6.974437020E0,4.580139691E1,9.053332520E1,1.248999977E1,3.178999939E2,1.486551164E0,4.837861061E0,3.511007786E0,2.300000000E1
8.557168293E2,5.162324740E1,6.974384070E0,4.657682983E1,9.130859375E1,7.650000095E0,3.211000061E2,1.494362599E0,4.792175293E0,3.480291605E0,2.300000000E1
8.567108468E2,5.162331730E1,6.974372790E0,4.575020191E1,9.048175049E1,7.989999771E0,3.437000122E2,1.497348861E0,5.427807331E0,3.397299767E0,2.300000000E1
8.577124481E2,5.162333473E1,6.974405700E0,4.443315121E1,8.916467285E1,4.690000057E0,3.568999939E2,1.512977377E0,6.166436195E0,3.488847256E0,2.300000000E1
8.587073601E2,5.162322505E1,6.974547270E0,4.115238604E1,8.588433838E1,5.269999981E0,1.523999939E2,1.518390727E0,6.456424236E0,3.774966240E0,2.300000000E1
8.597069398E2,5.162318242E1,6.974585140E0,4.154621342E1,8.627832031E1,2.980000019E0,1.645000000E2,1.525274701E0,7.394590378E0,3.939882278E0,2.300000000E1
8.607116108E2,5.162312131E1,6.974569170E0,4.437197223E1,8.910424805E1,3.210000038E0,1.776000061E2,1.529124597E0,6.672767162E0,4.179032326E0,2.300000000E1
8.617102829E2,5.162315261E1,6.974593010E0,4.380246694E1,8.853466797E1,1.529999971E0,7.419999695E1,1.535067645E0,6.466993809E0,4.306576729E0,2.300000000E1
8.627073940E2,5.162319607E1,6.974643120E0,4.512317571E1,8.985528564E1,4.389999866E0,5.609999847E1,1.540022551E0,6.822533131E0,4.438712120E0,2.300000000E1
8.637079880E2,5.162318997E1,6.974714220E0,4.471630507E1,8.944848633E1,4.090000153E0,8.280000305E1,1.541385980E0,7.437484264E0,4.532342434E0,2.300000000E1
8.647118416E2,5.162318376E1,6.974731250E0,4.441518750E1,8.914739990E1,2.019999981E0,8.480000305E1,1.551069642E0,8.011665344E0,4.515410900E0,2.300000000E1
8.657112489E2,5.162310927E1,6.974658580E0,4.404118113E1,8.877355957E1,4.460000038E0,2.188999939E2,1.556158664E0,7.847342491E0,4.612165451E0,2.300000000E1
8.667081963E2,5.162310085E1,6.974586120E0,4.629822954E1,9.103057861E1,3.079999924E0,2.520000000E2,1.557962336E0,6.463555336E0,4.173921585E0,2.300000000E1
8.677076036E2,5.162310046E1,6.974560000E0,4.614523282E1,9.087756348E1,1.309999943E0,2.503000031E2,1.559064028E0,7.950292110E0,4.292695999E0,2.300000000E1
8.687114673E2,5.162310928E1,6.974552730E0,4.629065011E1,9.102294922E1,8.799999952E-1,2.646000061E2,1.560946020E0,7.744056225E0,4.201494217E0,2.300000000E1
8.697112273E2,5.162311022E1,6.974579950E0,4.628916766E1,9.102148438E1,1.899999976E0,1.245000000E2,1.563604945E0,8.107616425E0,4.342486382E0,2.300000000E1
8.707094407E2,5.162311381E1,6.974618030E0,4.738479184E1,9.211712646E1,5.600000024E-1,1.513000031E2,1.564243457E0,7.875023842E0,4.357089520E0,2.300000000E1
8.717113746E2,5.162311061E1,6.974610350E0,4.630116996E1,9.103350830E1,1.710000038E0,2.548000031E2,1.567249144E0,7.925288677E0,4.177624702E0,2.300000000E1
8.727097903E2,5.162311567E1,6.974567580E0,4.899738398E1,9.372967529E1,3.410000086E0,2.762000122E2,1.570451667E0,5.568078518E0,3.683244467E0,2.300000000E1
8.737125156E2,5.162313806E1,6.974538400E0,4.859085590E1,9.332305908E1,3.190000057E0,3.146000061E2,1.574118541E0,6.042688370E0,3.726622820E0,2.300000000E1
8.747101912E2,5.162316870E1,6.974558040E0,4.762590502E1,9.235803223E1,1.960000038E0,2.100000000E1,1.577784409E0,6.129055023E0,3.644269466E0,2.300000000E1
8.757154967E2,5.162318360E1,6.974605410E0,4.790685846E1,9.263897705E1,3.089999914E0,5.000000000E1,1.579963976E0,6.765273571E0,3.680064917E0,2.300000000E1
8.767197036E2,5.162318202E1,6.974636880E0,4.737136878E1,9.210351562E1,6.399999857E-1,7.130000305E1,1.582599691E0,6.156883717E0,3.510261297E0,2.300000000E1
8.777131198E2,5.162316461E1,6.974610970E0,4.693652221E1,9.166870117E1,3.759999990E0,2.350000000E2,1.585134659E0,5.873054981E0,3.461094379E0,2.300000000E1
8.787099083E2,5.162315737E1,6.974576150E0,4.728931007E1,9.202148438E1,1.690000057E0,2.927000122E2,1.588589291E0,5.184098244E0,3.103545427E0,2.300000000E1
8.797134556E2,5.162318522E1,6.974553970E0,4.813688226E1,9.286895752E1,3.869999886E0,3.371000061E2,1.592071874E0,4.620686054E0,2.983478546E0,2.300000000E1
8.807114949E2,5.162321653E1,6.974555220E0,4.740668836E1,9.213867188E1,2.440000057E0,3.575000000E2,1.593602162E0,4.683395863E0,2.899074078E0,2.300000000E1
8.817090823E2,5.162322682E1,6.974569940E0,4.814535525E1,9.287731934E1,2.899999917E-1,2.599999905E0,1.596076715E0,4.958576202E0,2.958855867E0,2.300000000E1
8.827080357E2,5.162321123E1,6.974595520E0,4.832216982E1,9.305419922E1,4.300000072E-1,2.371000061E2,1.597548536E0,4.802866459E0,2.801037550E0,2.300000000E1
8.837127327E2,5.162320272E1,6.974579190E0,4.798634144E1,9.271838379E1,2.220000029E0,2.628999939E2,1.598200680E0,4.576101780E0,2.640426159E0,2.300000000E1
8.847126602E2,5.162320169E1,6.974569890E0,4.774855239E1,9.248059082E1,9.700000286E-1,2.912000122E2,1.602992018E0,4.569541454E0,2.746297598E0,2.200000000E1
8.857100881E2,5.162321965E1,6.974632980E0,4.709279656E1,9.182482910E1,4.190000057E0,6.750000000E1,1.605928324E0,4.133838177E0,2.599671364E0,2.200000000E1
8.867100599E2,5.162321755E1,6.974675380E0,4.712016336E1,9.185223389E1,1.649999976E0,1.010999985E2,1.607070878E0,4.035466194E0,2.500000000E0,2.200000000E1
8.877135205E2,5.162321184E1,6.974689140E0,4.629445256E1,9.102655029E1,3.100000024E-1,1.561000061E2,1.609960086E0,4.004786968E0,2.500000000E0,2.200000000E1
8.887124061E2,5.162318882E1,6.974669730E0,4.497079056E1,8.970294189E1,3.599999905E0,2.133000031E2,1.614481761E0,4.000028610E0,2.500000000E0,2.200000000E1
8.897091741E2,5.162316903E1,6.974612510E0,4.637397310E1,9.110614014E1,2.950000048E0,2.510000000E2,1.616890953E0,4.653516769E0,2.907756329E0,2.200000000E1
8.907105050E2,5.162316703E1,6.974577760E0,4.605160552E1,9.078375244E1,1.340000033E0,2.703999939E2,1.617685973E0,5.240232468E0,2.908518314E0,2.300000000E1
8.917128098E2,5.162316250E1,6.974568850E0,4.498433804E1,8.971649170E1,7.900000215E-1,2.636000061E2,1.619828073E0,5.250396252E0,2.811363220E0,2.300000000E1
8.927120100E2,5.162314439E1,6.974579430E0,4.699239419E1,9.172460938E1,2.490000010E0,1.966000061E2,1.622784611E0,5.686616898E0,2.854520082E0,2.300000000E1
8.937087136E2,5.162312138E1,6.974600890E0,4.828814741E1,9.302044678E1,2.160000086E0,2.091000061E2,1.625761171E0,4.640835762E0,2.703032017E0,2.300000000E1
8.947085455E2,5.162312042E1,6.974557800E0,4.724459775E1,9.197686768E1,4.670000076E0,2.777999878E2,1.630941300E0,4.965795517E0,2.825476646E0,2.300000000E1
8.957128453E2,5.162313848E1,6.974488630E0,4.932459805E1,9.405676270E1,4.880000114E0,2.895000000E2,1.634909725E0,4.681026936E0,3.008627176E0,2.300000000E1
8.967116212E2,5.162316758E1,6.974455350E0,4.904370326E1,9.377575684E1,3.640000105E0,3.107999878E2,1.640456845E0,4.373785496E0,2.911943674E0,2.300000000E1
8.977099581E2,5.162320578E1,6.974507030E0,4.904481520E1,9.377679443E1,3.640000105E0,2.720000076E1,1.644690765E0,4.495174885E0,2.857429028E0,2.300000000E1
8.987116463E2,5.162321982E1,6.974564040E0,4.881013387E1,9.354211426E1,1.090000033E0,3.990000153E1,1.646260039E0,5.133854389E0,2.830857277E0,2.300000000E1
8.997139286E2,5.162321582E1,6.974585840E0,4.937407054E1,9.410607910E1,2.300000042E-1,2.900000000E1,1.648436973E0,5.409866333E0,2.821887732E0,2.300000000E1
9.007139154E2,5.162321087E1,6.974555330E0,4.944610023E1,9.417810059E1,3.940000057E0,2.871000061E2,1.650312303E0,5.681180000E0,3.228059769E0,2.300000000E1
9.017069286E2,5.162320815E1,6.974528520E0,4.951611959E1,9.424810791E1,1.639999986E0,2.943999939E2,1.651893591E0,4.979510307E0,2.995965719E0,2.200000000E1
9.027148054E2,5.162322209E1,6.974523990E0,4.789769501E1,9.262963867E1,2.599999905E0,3.517000122E2,1.653963655E0,4.257471561E0,2.778500557E0,2.200000000E1
9.037123377E2,5.162323484E1,6.974545840E0,4.672455964E1,9.145648193E1,1.590000033E0,2.260000038E1,1.655659142E0,4.359292984E0,2.805561543E0,2.200000000E1
9.047114778E2,5.162322980E1,6.974569020E0,4.496305275E1,8.969500732E1,2.899999917E-1,3.409999847E1,1.658759295E0,4.718149662E0,2.988840103E0,2.200000000E1
9.057110924E2,5.162320786E1,6.974596730E0,4.480397046E1,8.953601074E1,7.799999714E-1,2.817000122E2,1.659355147E0,4.931855679E0,3.122696638E0,2.200000000E1
9.067124686E2,5.162321304E1,6.974598940E0,4.348629615E1,8.821832275E1,2.920000076E0,3.427999878E2,1.661058461E0,5.669576645E0,3.685950994E0,2.200000000E1
9.077128407E2,5.162322703E1,6.974608990E0,4.417511177E1,8.890710449E1,2.710000038E0,1.920000076E1,1.663593815E0,6.160957813E0,4.176453590E0,2.200000000E1
9.087124573E2,5.162324449E1,6.974632610E0,4.627029956E1,9.100225830E1,2.789999962E0,3.200000000E1,1.665402774E0,4.992511749E0,3.698691130E0,2.100000000E1
9.097094436E2,5.162324190E1,6.974658480E0,4.673365142E1,9.146563721E1,8.700000048E-1,6.020000076E1,1.667227109E0,4.854742050E0,3.509350777E0,2.200000000E1
9.107121245E2,5.162322922E1,6.974675250E0,4.608321070E1,9.081524658E1,9.399999976E-1,1.190000000E2,1.670396517E0,5.072837830E0,3.366985321E0,2.200000000E1
9.117128205E2,5.162320164E1,6.974663660E0,4.472785210E1,8.945996094E1,3.309999943E0,2.108999939E2,1.674011458E0,5.257748127E0,3.374984026E0,2.200000000E1
9.127112760E2,5.162317272E1,6.974639740E0,4.666229370E1,9.139447021E1,1.120000005E0,2.203999939E2,1.675923262E0,5.203787804E0,3.327823162E0,2.200000000E1
9.137106038E2,5.162316068E1,6.974619970E0,4.619980949E1,9.093200684E1,7.599999905E-1,2.466999969E2,1.676838688E0,5.708565712E0,3.205996513E0,2.200000000E1
9.147138195E2,5.162315536E1,6.974609850E0,4.591903961E1,9.065124512E1,4.900000095E-1,2.661000061E2,1.677452835E0,5.846545219E0,3.012708902E0,2.200000000E1
9.157125272E2,5.162314988E1,6.974610960E0,4.700660801E1,9.173883057E1,7.099999785E-1,2.321999969E2,1.690853112E0,6.300919533E0,3.148258686E0,2.200000000E1
9.167115634E2,5.162307609E1,6.974457490E0,4.981802802E1,9.455035400E1,1.184000015E1,2.541000061E2,1.696019618E0,4.055979252E0,2.868991852E0,2.200000000E1
9.177085357E2,5.162307589E1,6.974382650E0,4.822317383E1,9.295544434E1,7.320000172E0,2.763999939E2,1.701721996E0,4.089653015E0,3.001821280E0,2.200000000E1
9.187122174E2,5.162312716E1,6.974384490E0,4.403533593E1,8.876745605E1,5.289999962E0,2.965000000E2,1.709216644E0,4.316884995E0,2.893094540E0,2.200000000E1
9.197133736E2,5.162319455E1,6.974382530E0,4.257203588E1,8.730395508E1,5.570000172E0,3.378999939E2,1.715248096E0,4.650288582E0,2.790109634E0,2.200000000E1
9.207090788E2,5.162320317E1,6.974468790E0,4.155740937E1,8.628936768E1,3.400000095E0,5.000000000E1,1.720406731E0,5.376026154E0,2.978571653E0,2.200000000E1
9.217081336E2,5.162320254E1,6.974543510E0,4.148728316E1,8.621929932E1,2.599999905E0,6.050000000E1,1.725261387E0,6.028366089E0,3.007153749E0,2.200000000E1
9.227132029E2,5.162316526E1,6.974580110E0,4.253835389E1,8.727050781E1,1.139999986E0,1.155000000E2,1.730610590E0,5.746067047E0,2.842208862E0,2.200000000E1
9.237130277E2,5.162312056E1,6.974551470E0,4.413290857E1,8.886517334E1,9.599999785E-1,1.916000061E2,1.744001892E0,5.316043854E0,3.000532150E0,2.100000000E1
9.247071629E2,5.162323957E1,6.974581180E0,4.626116826E1,9.099310303E1,1.081000042E1,2.589999962E1,1.751745665E0,3.984264851E0,2.824926138E0,2.200000000E1
9.257088972E2,5.162321543E1,6.974686400E0,4.423214834E1,8.896423340E1,8.850000381E0,9.630000305E1,1.755916841E0,3.889711618E0,2.785109282E0,2.200000000E1
9.267115015E2,5.162321646E1,6.974746800E0,4.357054608E1,8.830267334E1,4.269999981E0,9.119999695E1,1.760294068E0,3.873416185E0,2.699258089E0,2.200000000E1
9.277113425E2,5.162317968E1,6.974769400E0,4.272038366E1,8.745263672E1,3.509999990E0,1.488000031E2,1.766394504E0,4.346900940E0,2.691571474E0,2.200000000E1
9.287084198E2,5.162312482E1,6.974768550E0,4.157770482E1,8.631011963E1,4.480000019E0,1.726000061E2,1.770777108E0,4.500961781E0,2.596111059E0,2.200000000E1
9.297083751E2,5.162313405E1,6.974706830E0,4.059248786E1,8.532482910E1,2.559999943E0,2.453000031E2,1.777923378E0,5.187801361E0,2.705437899E0,2.200000000E1
